MessageType,AisVersion,CallSign,Destination,DimensionA,DimensionB,DimensionC,DimensionD,Dte,EtaDay,EtaHour,EtaMinute,EtaMonth,FixType,ImoNumber,MaximumStaticDraught,MessageID,Name,RepeatIndicator,Spare,ShipType,Message.ShipStaticData.UserID,Valid,MMSI,ShipName,MetaData.latitude,MetaData.longitude,timestamp,Geom,ShipCommonDataID,Rounded_time,index,Cog,CommunicationState,Latitude,Longitude,NavigationalStatus,PositionAccuracy,Raim,RateOfTurn,speed,SpecialManoeuvreIndicator,Timestamp,TrueHeading,UserID
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.50819833333333,10.278216666666667,2023-10-26 06:07:33.789384246,POINT(10.278216666666667 43.50819833333333),11873,2023-10-26 06:00:00+00:00,3494.0,0.1,59916.0,43.50819833333333,10.278216666666667,1.0,True,False,7.0,0.0,0.0,32.0,245.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.507468333333335,10.278676666666666,2023-10-26 06:25:33.783928265,POINT(10.278676666666666 43.507468333333335),11874,2023-10-26 06:30:00+00:00,2584.0,180.0,59916.0,43.507468333333335,10.278676666666666,1.0,True,False,22.0,0.5,0.0,32.0,271.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.507865,10.278481666666666,2023-10-26 07:01:33.823794943,POINT(10.278481666666666 43.507865),11875,2023-10-26 07:00:00+00:00,642.0,156.6,59916.0,43.507865,10.278481666666666,1.0,True,False,11.0,0.7,0.0,32.0,241.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.50786166666667,10.278438333333334,2023-10-26 07:19:33.748369453,POINT(10.278438333333334 43.50786166666667),11876,2023-10-26 07:30:00+00:00,2920.0,0.1,59916.0,43.50786166666667,10.278438333333334,1.0,True,False,-5.0,0.5,0.0,33.0,268.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.50801666666667,10.278431666666668,2023-10-26 08:01:33.748099678,POINT(10.278431666666668 43.50801666666667),11877,2023-10-26 08:00:00+00:00,2284.0,0.1,59916.0,43.50801666666667,10.278431666666668,1.0,True,False,10.0,0.0,0.0,33.0,250.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.50778833333333,10.27861,2023-10-26 08:37:33.763752595,POINT(10.278609999999999 43.50778833333333),11878,2023-10-26 08:30:00+00:00,2109.0,0.1,59916.0,43.50778833333333,10.27861,1.0,True,False,11.0,0.0,0.0,33.0,253.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.50799833333333,10.278345,2023-10-26 09:07:33.889140735,POINT(10.278345 43.50799833333333),11879,2023-10-26 09:00:00+00:00,1931.0,0.1,59916.0,43.50799833333333,10.278345,1.0,True,False,-5.0,0.0,0.0,33.0,242.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.508093333333335,10.278305,2023-10-26 09:37:34.742893864,POINT(10.278305 43.508093333333335),11880,2023-10-26 09:30:00+00:00,1716.0,90.0,59916.0,43.508093333333335,10.278305,1.0,True,False,15.0,0.3,0.0,33.0,236.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.50845833333334,10.278043333333333,2023-10-26 10:13:34.757451420,POINT(10.278043333333333 43.50845833333334),11881,2023-10-26 10:00:00+00:00,1570.0,0.1,59916.0,43.50845833333334,10.278043333333333,1.0,True,False,-13.0,0.4,0.0,33.0,239.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.508515,10.277918333333334,2023-10-26 10:37:33.772026297,POINT(10.277918333333334 43.508515),11882,2023-10-26 10:30:00+00:00,1137.0,0.1,59916.0,43.508515,10.277918333333334,1.0,True,False,0.0,0.0,0.0,32.0,233.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.508743333333335,10.277691666666668,2023-10-26 11:07:33.750648683,POINT(10.277691666666668 43.508743333333335),11883,2023-10-26 11:00:00+00:00,1304.0,0.1,59916.0,43.508743333333335,10.277691666666668,1.0,True,False,13.0,0.0,0.0,32.0,223.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.50870333333333,10.2777,2023-10-26 11:25:35.107232943,POINT(10.277700000000001 43.50870333333333),11884,2023-10-26 11:30:00+00:00,1116.0,0.1,59916.0,43.50870333333333,10.2777,1.0,True,False,-10.0,0.2,0.0,32.0,222.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.508875,10.277501666666666,2023-10-26 11:55:33.791046633,POINT(10.277501666666666 43.508874999999996),11885,2023-10-26 12:00:00+00:00,1167.0,0.1,59916.0,43.508875,10.277501666666666,1.0,True,False,-12.0,0.0,0.0,32.0,215.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.50881,10.277491666666666,2023-10-26 12:43:33.804336446,POINT(10.277491666666666 43.508810000000004),11886,2023-10-26 12:30:00+00:00,528.0,0.1,59916.0,43.50881,10.277491666666666,1.0,True,False,8.0,0.3,0.0,33.0,209.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.508543333333336,10.277966666666666,2023-10-26 12:49:33.871799406,POINT(10.277966666666666 43.508543333333336),11887,2023-10-26 13:00:00+00:00,550.0,0.1,59916.0,43.508543333333336,10.277966666666666,1.0,True,False,8.0,0.0,0.0,32.0,234.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.50797666666666,10.278366666666669,2023-10-26 13:43:33.751202179,POINT(10.278366666666667 43.507976666666664),11888,2023-10-26 13:30:00+00:00,2081.0,133.7,59916.0,43.50797666666666,10.278366666666669,1.0,True,False,12.0,0.3,0.0,32.0,253.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.50842,10.277966666666666,2023-10-26 14:13:34.111459662,POINT(10.277966666666666 43.50842),11889,2023-10-26 14:00:00+00:00,2243.0,0.1,59916.0,43.50842,10.277966666666666,1.0,True,False,-9.0,0.0,0.0,34.0,234.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.50872666666667,10.277623333333334,2023-10-26 14:43:33.743043442,POINT(10.277623333333334 43.50872666666667),11890,2023-10-26 14:30:00+00:00,2011.0,0.1,59916.0,43.50872666666667,10.277623333333334,1.0,True,False,-9.0,0.2,0.0,32.0,215.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.50848166666666,10.277823333333334,2023-10-26 14:49:33.979489182,POINT(10.277823333333334 43.50848166666666),11891,2023-10-26 15:00:00+00:00,1968.0,0.1,59916.0,43.50848166666666,10.277823333333334,1.0,True,False,-7.0,0.0,0.0,32.0,238.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.50882333333333,10.277268333333334,2023-10-26 15:37:33.752883592,POINT(10.277268333333334 43.50882333333333),11892,2023-10-26 15:30:00+00:00,3281.0,0.1,59916.0,43.50882333333333,10.277268333333334,1.0,True,False,-9.0,0.0,0.0,32.0,202.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.50890666666667,10.277343333333333,2023-10-26 16:01:33.786278602,POINT(10.277343333333333 43.50890666666667),11893,2023-10-26 16:00:00+00:00,2576.0,0.1,59916.0,43.50890666666667,10.277343333333333,1.0,True,False,16.0,0.0,0.0,33.0,214.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.50887,10.27733,2023-10-26 16:19:33.749330640,POINT(10.277330000000001 43.50887),11894,2023-10-26 16:30:00+00:00,2448.0,90.0,59916.0,43.50887,10.27733,1.0,True,False,13.0,0.3,0.0,32.0,214.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.50912833333334,10.276573333333332,2023-10-26 17:01:33.772358269,POINT(10.276573333333333 43.50912833333334),11895,2023-10-26 17:00:00+00:00,1441.0,0.1,59916.0,43.50912833333334,10.276573333333332,1.0,True,False,-11.0,0.0,0.0,32.0,194.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.508975,10.27701,2023-10-26 17:31:33.843958546,POINT(10.277009999999999 43.508975),11896,2023-10-26 17:30:00+00:00,2818.0,0.1,59916.0,43.508975,10.27701,1.0,True,False,10.0,0.1,0.0,33.0,209.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.50913833333333,10.276501666666666,2023-10-26 18:01:33.747588711,POINT(10.276501666666666 43.50913833333333),11897,2023-10-26 18:00:00+00:00,765.0,270.0,59916.0,43.50913833333333,10.276501666666666,1.0,True,False,3.0,0.6,0.0,32.0,208.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.50923,10.27618,2023-10-26 18:37:34.869210644,POINT(10.27618 43.50923),11898,2023-10-26 18:30:00+00:00,1543.0,270.0,59916.0,43.50923,10.27618,1.0,True,False,12.0,0.2,0.0,32.0,196.0,70
PositionReport,1.0,70,81,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.509015,10.2754,2023-10-26 19:01:35.370325955,POINT(10.2754 43.509015),11899,2023-10-26 19:00:00+00:00,3180.0,270.0,59916.0,43.509015,10.2754,1.0,True,False,-9.0,0.4,0.0,33.0,194.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,1,70,0,0,70.0,70,True,70,70,43.52865666666666,10.268865,2023-10-26 19:42:45.100299664,POINT(10.268865 43.52865666666666),11900,2023-10-26 19:30:00+00:00,2463.0,20.2,59916.0,43.52865666666666,10.268865,0.0,True,False,18.0,0.8,0.0,44.0,333.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,1,70,0,0,70.0,70,True,70,70,43.54682833333333,10.291368333333333,2023-10-26 20:04:36.474639372,POINT(10.291368333333333 43.54682833333333),11901,2023-10-26 20:00:00+00:00,3470.0,1.3,59916.0,43.54682833333333,10.291368333333333,0.0,True,False,-10.0,10.3,0.0,34.0,1.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,1,70,0,0,70.0,70,True,70,70,43.57136333333334,10.306856666666668,2023-10-26 20:26:07.980910108,POINT(10.306856666666667 43.57136333333334),11902,2023-10-26 20:30:00+00:00,3378.0,0.1,59916.0,43.57136333333334,10.306856666666668,0.0,False,False,-10.0,1.3,0.0,5.0,356.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.572195,10.30697,2023-10-26 20:50:32.383182363,POINT(10.30697 43.572195),11903,2023-10-26 21:00:00+00:00,762.0,0.1,59916.0,43.572195,10.30697,5.0,False,False,-2.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57222333333333,10.306971666666668,2023-10-26 21:38:34.749626234,POINT(10.306971666666668 43.57222333333333),11904,2023-10-26 21:30:00+00:00,1788.0,0.1,59916.0,43.57222333333333,10.306971666666668,5.0,True,False,2.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.572235,10.30695,2023-10-26 21:56:33.397480891,POINT(10.30695 43.572235),11905,2023-10-26 22:00:00+00:00,3062.0,0.1,59916.0,43.572235,10.30695,5.0,True,False,2.0,0.2,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57220333333333,10.306968333333334,2023-10-26 22:26:32.401503726,POINT(10.306968333333334 43.57220333333333),11906,2023-10-26 22:30:00+00:00,2580.0,0.1,59916.0,43.57220333333333,10.306968333333334,5.0,True,False,-1.0,0.0,0.0,30.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.572210000000005,10.30698,2023-10-26 23:05:32.459696934,POINT(10.306980000000001 43.572210000000005),11907,2023-10-26 23:00:00+00:00,3364.0,0.1,59916.0,43.572210000000005,10.30698,5.0,True,False,-1.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.572225,10.30707,2023-10-26 23:32:32.360313338,POINT(10.307070000000001 43.572225),11908,2023-10-26 23:30:00+00:00,1139.0,0.1,59916.0,43.572225,10.30707,5.0,True,False,2.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.572208333333336,10.30699,2023-10-26 23:56:32.402941983,POINT(10.30699 43.572208333333336),11909,2023-10-27 00:00:00+00:00,1151.0,0.1,59916.0,43.572208333333336,10.30699,5.0,True,False,-1.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57216666666667,10.306953333333333,2023-10-27 00:35:32.507709261,POINT(10.306953333333333 43.57216666666667),11910,2023-10-27 00:30:00+00:00,2014.0,0.1,59916.0,43.57216666666667,10.306953333333333,5.0,True,False,-2.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.572181666666665,10.306981666666667,2023-10-27 01:02:32.374412135,POINT(10.306981666666667 43.572181666666665),11911,2023-10-27 01:00:00+00:00,3312.0,0.1,59916.0,43.572181666666665,10.306981666666667,5.0,True,False,0.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.572275,10.306971666666668,2023-10-27 01:38:32.369225856,POINT(10.306971666666668 43.572275),11912,2023-10-27 01:30:00+00:00,2127.0,0.1,59916.0,43.572275,10.306971666666668,5.0,True,False,-1.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.572246666666665,10.306971666666668,2023-10-27 01:56:32.372196332,POINT(10.306971666666668 43.572246666666665),11913,2023-10-27 02:00:00+00:00,3186.0,0.1,59916.0,43.572246666666665,10.306971666666668,5.0,True,False,2.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.572246666666665,10.307,2023-10-27 02:44:33.836601493,POINT(10.306999999999999 43.572246666666665),11914,2023-10-27 02:30:00+00:00,1420.0,0.1,59916.0,43.572246666666665,10.307,5.0,True,False,0.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57224166666666,10.306983333333331,2023-10-27 02:53:32.403696786,POINT(10.306983333333333 43.57224166666666),11915,2023-10-27 03:00:00+00:00,2024.0,0.1,59916.0,43.57224166666666,10.306983333333331,5.0,False,False,1.0,0.0,0.0,30.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57219833333333,10.306956666666668,2023-10-27 03:23:32.400261221,POINT(10.306956666666668 43.57219833333333),11916,2023-10-27 03:30:00+00:00,1910.0,0.1,59916.0,43.57219833333333,10.306956666666668,5.0,False,False,2.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57218,10.306988333333331,2023-10-27 03:59:33.117344858,POINT(10.306988333333333 43.57218),11917,2023-10-27 04:00:00+00:00,1812.0,0.1,59916.0,43.57218,10.306988333333331,5.0,True,False,-2.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57221333333334,10.306995,2023-10-27 04:41:34.452886088,POINT(10.306995 43.57221333333334),11918,2023-10-27 04:30:00+00:00,3191.0,0.1,59916.0,43.57221333333334,10.306995,5.0,True,False,1.0,0.0,0.0,32.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.5722,10.306995,2023-10-27 04:59:32.510451274,POINT(10.306995 43.572199999999995),11919,2023-10-27 05:00:00+00:00,2514.0,0.1,59916.0,43.5722,10.306995,5.0,True,False,2.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57220333333333,10.307001666666668,2023-10-27 05:20:32.599122460,POINT(10.307001666666668 43.57220333333333),11920,2023-10-27 05:30:00+00:00,3592.0,0.1,59916.0,43.57220333333333,10.307001666666668,5.0,True,False,0.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57223833333333,10.307015,2023-10-27 06:08:34.438386449,POINT(10.307015 43.57223833333333),11921,2023-10-27 06:00:00+00:00,2145.0,0.1,59916.0,43.57223833333333,10.307015,5.0,True,False,1.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57222166666666,10.307016666666668,2023-10-27 06:32:33.848772482,POINT(10.307016666666668 43.572221666666664),11922,2023-10-27 06:30:00+00:00,1889.0,0.1,59916.0,43.57222166666666,10.307016666666668,5.0,True,False,2.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57219833333333,10.306986666666669,2023-10-27 06:56:32.402017299,POINT(10.306986666666667 43.57219833333333),11923,2023-10-27 07:00:00+00:00,1523.0,0.1,59916.0,43.57219833333333,10.306986666666669,5.0,True,False,2.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.572208333333336,10.306981666666667,2023-10-27 07:35:33.013127597,POINT(10.306981666666667 43.572208333333336),11924,2023-10-27 07:30:00+00:00,2222.0,0.1,59916.0,43.572208333333336,10.306981666666667,5.0,True,False,-3.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.5722,10.307026666666667,2023-10-27 07:50:32.566552181,POINT(10.307026666666667 43.572199999999995),11925,2023-10-27 08:00:00+00:00,3500.0,0.1,59916.0,43.5722,10.307026666666667,5.0,True,False,0.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57222333333333,10.306971666666668,2023-10-27 08:26:32.375067673,POINT(10.306971666666668 43.57222333333333),11926,2023-10-27 08:30:00+00:00,1718.0,0.1,59916.0,43.57222333333333,10.306971666666668,5.0,True,False,1.0,0.0,0.0,32.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.572245,10.306993333333333,2023-10-27 08:47:32.398126641,POINT(10.306993333333333 43.572244999999995),11927,2023-10-27 09:00:00+00:00,39.0,0.1,59916.0,43.572245,10.306993333333333,5.0,True,False,1.0,0.0,0.0,30.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57215833333333,10.306898333333333,2023-10-27 09:41:32.431609638,POINT(10.306898333333333 43.57215833333333),11928,2023-10-27 09:30:00+00:00,2364.0,0.1,59916.0,43.57215833333333,10.306898333333333,5.0,True,False,-2.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57217166666667,10.306943333333331,2023-10-27 09:53:32.473677391,POINT(10.306943333333333 43.57217166666667),11929,2023-10-27 10:00:00+00:00,1737.0,0.1,59916.0,43.57217166666667,10.306943333333331,5.0,True,False,0.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57224833333333,10.306993333333333,2023-10-27 10:29:32.379807973,POINT(10.306993333333333 43.57224833333333),11930,2023-10-27 10:30:00+00:00,1121.0,0.1,59916.0,43.57224833333333,10.306993333333333,5.0,True,False,1.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57222166666666,10.306971666666668,2023-10-27 11:08:32.382518136,POINT(10.306971666666668 43.572221666666664),11931,2023-10-27 11:00:00+00:00,1319.0,0.1,59916.0,43.57222166666666,10.306971666666668,5.0,True,False,2.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.572300000000006,10.306968333333334,2023-10-27 11:26:32.373494476,POINT(10.306968333333334 43.572300000000006),11932,2023-10-27 11:30:00+00:00,749.0,192.9,59916.0,43.572300000000006,10.306968333333334,5.0,True,False,-2.0,0.2,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57221166666667,10.307016666666668,2023-10-27 11:53:32.406217711,POINT(10.307016666666668 43.57221166666667),11933,2023-10-27 12:00:00+00:00,3499.0,0.1,59916.0,43.57221166666667,10.307016666666668,5.0,True,False,3.0,0.0,0.0,30.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57223333333333,10.306971666666668,2023-10-27 12:44:33.351707753,POINT(10.306971666666668 43.57223333333333),11934,2023-10-27 12:30:00+00:00,3520.0,0.1,59916.0,43.57223333333333,10.306971666666668,5.0,True,False,1.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57221833333333,10.306993333333333,2023-10-27 12:50:33.928174930,POINT(10.306993333333333 43.57221833333333),11935,2023-10-27 13:00:00+00:00,3365.0,0.1,59916.0,43.57221833333333,10.306993333333333,5.0,True,False,-1.0,0.0,0.0,31.0,353.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57221833333333,10.307005,2023-10-27 13:35:32.540128215,POINT(10.307005 43.57221833333333),11936,2023-10-27 13:30:00+00:00,1969.0,0.1,59916.0,43.57221833333333,10.307005,5.0,True,False,-4.0,0.0,0.0,31.0,352.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57221333333334,10.30702,2023-10-27 13:53:32.396295862,POINT(10.30702 43.57221333333334),11937,2023-10-27 14:00:00+00:00,1189.0,0.1,59916.0,43.57221333333334,10.30702,5.0,True,False,-2.0,0.0,0.0,30.0,352.0,70
PositionReport,1.0,70,4,125.0,14.0,10.0,11.0,False,25.0,5.0,0.0,10.0,1.0,70,6.0,3,70,0,0,70.0,70,True,70,70,43.57225,10.306983333333331,2023-10-27 14:41:32.369969146,POINT(10.306983333333333 43.572250000000004),11938,2023-10-27 14:30:00+00:00,424.0,0.1,59916.0,43.57225,10.306983333333331,5.0,True,False,0.0,0.0,0.0,32.0,353.0,70
